Hotel_name,Date,Price,Client,Rating,Grade,Address,Day
베스트웨스턴 제주호텔,2023-08-26,90720,4,7.6,4,"제주, 대한민국",토
메종 글래드 제주,2023-08-26,342977,4,8.1,5,"제주, 대한민국",토
에코랜드 호텔,2023-08-26,409587,4,8.6,5,"제주, 대한민국",토
라마다 프라자 제주 호텔,2023-08-26,454546,4,8.2,5,"제주, 대한민국",토
휘닉스 제주 섭지코지,2023-08-26,311690,4,7.8,4,"서귀포, 대한민국",토
탐라스테이 호텔 제주,2023-08-26,184380,4,7.7,4,"제주, 대한민국",토
더 베스트 제주 성산,2023-08-26,76860,4,7.9,4,"서귀포, 대한민국",토
더 그랜드 섬오름,2023-08-26,356000,4,8.3,3,"서귀포, 대한민국",토
더큐브 리조트 제주,2023-08-26,94014,4,8.2,4,"서귀포, 대한민국",토
서머셋 제주신화월드,2023-08-26,669583,4,8.6,5,"서귀포, 대한민국",토
엠버퓨어힐호텔&리조트,2023-08-26,413224,4,9.2,5,"제주, 대한민국",토
유탑 유블레스호텔,2023-08-26,163637,4,8.0,4,"제주, 대한민국",토
캠퍼트리 호텔 앤 리조트,2023-08-26,379464,4,8.4,4,"제주, 대한민국",토
한림리조트,2023-08-26,229888,4,8.8,4,"제주, 대한민국",토
호텔 난타,2023-08-26,116509,4,8.6,4,"제주, 대한민국",토
서귀포 JS호텔,2023-08-26,73855,4,8.4,3,"서귀포, 대한민국",토
제주 디 아일랜드 블루 호텔,2023-08-26,93185,4,8.1,4,"서귀포, 대한민국",토
라온 호텔 앤 리조트,2023-08-26,193480,4,6.8,4,"제주, 대한민국",토
호텔 샬롬 제주,2023-08-26,57852,4,7.9,5,"제주, 대한민국",토
호텔 토스카나,2023-08-26,412364,4,9.0,4,"서귀포, 대한민국",토
오션스위츠 제주 호텔,2023-08-26,154540,4,8.1,5,"제주, 대한민국",토
스위트 호텔 제주,2023-08-26,323434,4,8.3,3,"서귀포, 대한민국",토
켄싱턴리조트 서귀포,2023-08-26,205785,4,8.1,4,"서귀포, 대한민국",토
유니호텔 제주,2023-08-26,185620,4,7.7,4,"제주, 대한민국",토
금호 제주 리조트,2023-08-26,158840,4,7.4,4,"서귀포, 대한민국",토
신신호텔 제주공항,2023-08-26,109680,4,7.6,4,"제주, 대한민국",토
플레이스 캠프 제주,2023-08-26,198400,4,8.3,3,"서귀포, 대한민국",토
담모라 리조트,2023-08-26,99000,4,7.3,4,"서귀포, 대한민국",토
신신호텔 제주월드컵,2023-08-26,64536,4,7.7,4,"서귀포, 대한민국",토
퍼스트70 호텔,2023-08-26,59612,4,8.1,3,"서귀포, 대한민국",토
호텔 케니 모슬포,2023-08-26,71603,4,8.4,4,"서귀포, 대한민국",토
신신호텔 서귀포,2023-08-26,78882,4,8.0,4,"서귀포, 대한민국",토
골든데이지 서귀포오션 호텔,2023-08-26,61345,4,7.9,4,"서귀포, 대한민국",토
호텔 위드 제주,2023-08-26,94664,4,8.0,4,"제주, 대한민국",토
애월 스테이 인 제주,2023-08-26,98747,4,8.6,2,"제주, 대한민국",토
벨룸 리조트,2023-08-26,416017,4,8.8,5,"서귀포, 대한민국",토
호텔더그랑 서귀포,2023-08-26,228129,4,10.0,3,"서귀포, 대한민국",토
흰수염 고래 리조트,2023-08-26,334578,4,8.5,3,"제주, 대한민국",토
헤이 서귀포,2023-08-26,66399,4,7.9,3,"서귀포, 대한민국",토
샐리스 제주 호텔,2023-08-26,119954,4,7.2,3,"제주, 대한민국",토
롯데 리조트 아트 빌라스,2023-08-26,1138168,4,8.1,4,"서귀포, 대한민국",토
소노벨 제주,2023-08-26,299174,4,7.9,4,"제주, 대한민국",토
호텔 화인 제주,2023-08-26,203719,4,9.2,5,"서귀포, 대한민국",토
위드시티호텔,2023-08-26,74381,4,7.2,3,"제주, 대한민국",토
제주 썬호텔,2023-08-26,320155,4,8.8,3,"제주, 대한민국",토
루체빌,2023-08-26,154630,4,8.4,3,"서귀포, 대한민국",토
프리뮬러 호텔 (구 산방산 호텔),2023-08-26,166316,4,8.5,3,"서귀포, 대한민국",토
제주 아이브 리조트,2023-08-26,117965,4,7.9,4,"서귀포, 대한민국",토
베니키아 호텔 제주,2023-08-26,66943,4,7.5,4,"제주, 대한민국",토
제주 부영 리조트,2023-08-26,262022,4,8.7,4,"서귀포, 대한민국",토
기린빌라리조트 제주,2023-08-26,277686,4,9.0,3,"서귀포, 대한민국",토
롯데 호텔 제주,2023-08-27,500000,1,8.8,5,"서귀포, 대한민국",일
라마다 제주 시티 호텔,2023-08-27,76186,1,8.1,4,"제주, 대한민국",일
파르나스 호텔 제주,2023-08-27,620000,1,9.2,5,"서귀포, 대한민국",일
베스트웨스턴 제주호텔,2023-08-27,65819,1,7.6,4,"제주, 대한민국",일
랜딩관 제주신화월드 호텔앤리조트,2023-08-27,195248,1,8.3,5,"서귀포, 대한민국",일
메종 글래드 제주,2023-08-27,114436,1,8.1,5,"제주, 대한민국",일
에코랜드 호텔,2023-08-27,344213,1,8.6,5,"제주, 대한민국",일
제주 신라 호텔,2023-08-27,496548,1,9.0,5,"서귀포, 대한민국",일
라마다 프라자 제주 호텔,2023-08-27,181818,1,8.2,5,"제주, 대한민국",일
그랜드 하얏트 제주,2023-08-27,427998,1,8.8,5,"제주, 대한민국",일
신라스테이 제주,2023-08-27,113850,1,8.0,4,"제주, 대한민국",일
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-27,88055,1,7.7,4,"제주, 대한민국",일
호텔 브릿지 서귀포,2023-08-27,45592,1,8.0,4,"서귀포, 대한민국",일
제주 부영 호텔&리조트,2023-08-27,180992,1,9.1,5,"서귀포, 대한민국",일
휘닉스 제주 섭지코지,2023-08-27,311690,1,7.8,4,"서귀포, 대한민국",일
탐라스테이 호텔 제주,2023-08-27,95483,1,7.7,4,"제주, 대한민국",일
더 베스트 제주 성산,2023-08-27,48348,1,7.9,4,"서귀포, 대한민국",일
호텔 리젠트 마린 더 블루,2023-08-27,113843,1,8.2,4,"제주, 대한민국",일
그랜드 조선 제주,2023-08-27,425000,1,8.9,5,"서귀포, 대한민국",일
롯데시티호텔 제주,2023-08-27,163637,1,8.5,4,"제주, 대한민국",일
더 그랜드 섬오름,2023-08-27,170000,1,8.3,3,"서귀포, 대한민국",일
더큐브 리조트 제주,2023-08-27,78383,1,8.2,4,"서귀포, 대한민국",일
코델리아 S 호텔,2023-08-27,33058,1,7.6,3,"서귀포, 대한민국",일
서머셋 제주신화월드,2023-08-27,605045,1,8.6,5,"서귀포, 대한민국",일
히든 클리프 호텔&네이쳐,2023-08-27,260000,1,8.3,5,"서귀포, 대한민국",일
해비치 호텔 & 리조트,2023-08-27,450000,1,8.6,5,"서귀포, 대한민국",일
엠버퓨어힐호텔&리조트,2023-08-27,371901,1,9.2,5,"제주, 대한민국",일
신화관 제주신화월드 호텔앤리조트,2023-08-27,339364,1,8.3,5,"서귀포, 대한민국",일
유탑 유블레스호텔,2023-08-27,123055,1,8.0,4,"제주, 대한민국",일
캠퍼트리 호텔 앤 리조트,2023-08-27,140579,1,8.4,4,"제주, 대한민국",일
한림리조트,2023-08-27,182988,1,8.8,4,"제주, 대한민국",일
그라벨 호텔,2023-08-27,111271,1,8.1,3,"제주, 대한민국",일
호텔 케니 서귀포,2023-08-27,28901,1,8.1,4,"서귀포, 대한민국",일
브라운 스위트 제주,2023-08-27,53413,1,7.3,5,"서귀포, 대한민국",일
메리어트관 제주신화월드 호텔앤리조트,2023-08-27,269488,1,8.4,4,"서귀포, 대한민국",일
호텔 난타,2023-08-27,68470,1,8.6,4,"제주, 대한민국",일
서귀포 JS호텔,2023-08-27,54515,1,8.4,3,"서귀포, 대한민국",일
스타즈 호텔 제주 로베로점,2023-08-27,35784,1,8.0,4,"제주, 대한민국",일
제주 디 아일랜드 블루 호텔,2023-08-27,59500,1,8.1,4,"서귀포, 대한민국",일
WE호텔 제주,2023-08-27,196364,1,8.5,5,"서귀포, 대한민국",일
라온 호텔 앤 리조트,2023-08-27,67382,1,6.8,4,"제주, 대한민국",일
엠스테이 호텔 제주,2023-08-27,35362,1,7.8,4,"서귀포, 대한민국",일
호텔 샬롬 제주,2023-08-27,50689,1,7.9,5,"제주, 대한민국",일
호텔 토스카나,2023-08-27,277686,1,9.0,4,"서귀포, 대한민국",일
오션스위츠 제주 호텔,2023-08-27,86569,1,8.1,4,"제주, 대한민국",일
아시아호텔,2023-08-27,46305,1,8.4,5,"제주, 대한민국",일
글로스터 호텔 제주,2023-08-27,79850,1,8.3,3,"제주, 대한민국",일
스위트 호텔 제주,2023-08-27,171269,1,8.3,3,"서귀포, 대한민국",일
레슬리 호텔,2023-08-27,46500,1,7.8,4,"제주, 대한민국",일
켄싱턴리조트 서귀포,2023-08-27,214050,1,8.1,4,"서귀포, 대한민국",일
제주 항공우주 호텔,2023-08-27,69091,1,8.4,4,"서귀포, 대한민국",일
유니호텔 제주,2023-08-27,98264,1,7.7,4,"제주, 대한민국",일
금호 제주 리조트,2023-08-27,141569,1,7.4,4,"서귀포, 대한민국",일
신신호텔 제주공항,2023-08-27,38836,1,7.6,4,"제주, 대한민국",일
제주 센트럴시티호텔,2023-08-27,61610,1,7.7,3,"제주, 대한민국",일
롯데 호텔 제주,2023-08-27,500000,2,8.8,5,"서귀포, 대한민국",일
라마다 제주 시티 호텔,2023-08-27,76186,2,8.1,4,"제주, 대한민국",일
파르나스 호텔 제주,2023-08-27,620000,2,9.2,5,"서귀포, 대한민국",일
베스트웨스턴 제주호텔,2023-08-27,65819,2,7.6,4,"제주, 대한민국",일
랜딩관 제주신화월드 호텔앤리조트,2023-08-27,195248,2,8.3,5,"서귀포, 대한민국",일
메종 글래드 제주,2023-08-27,114436,2,8.1,5,"제주, 대한민국",일
에코랜드 호텔,2023-08-27,344213,2,8.6,5,"제주, 대한민국",일
제주 신라 호텔,2023-08-27,496548,2,9.0,5,"서귀포, 대한민국",일
라마다 프라자 제주 호텔,2023-08-27,181818,2,8.2,5,"제주, 대한민국",일
그랜드 하얏트 제주,2023-08-27,427998,2,8.8,5,"제주, 대한민국",일
신라스테이 제주,2023-08-27,113850,2,8.0,4,"제주, 대한민국",일
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-27,88055,2,7.7,4,"제주, 대한민국",일
호텔 브릿지 서귀포,2023-08-27,45592,2,8.0,4,"서귀포, 대한민국",일
제주 부영 호텔&리조트,2023-08-27,180992,2,9.1,5,"서귀포, 대한민국",일
휘닉스 제주 섭지코지,2023-08-27,311690,2,7.8,4,"서귀포, 대한민국",일
탐라스테이 호텔 제주,2023-08-27,95483,2,7.7,4,"제주, 대한민국",일
더 베스트 제주 성산,2023-08-27,48348,2,7.9,4,"서귀포, 대한민국",일
호텔 리젠트 마린 더 블루,2023-08-27,113843,2,8.2,4,"제주, 대한민국",일
그랜드 조선 제주,2023-08-27,425000,2,8.9,5,"서귀포, 대한민국",일
롯데시티호텔 제주,2023-08-27,163637,2,8.5,4,"제주, 대한민국",일
더 그랜드 섬오름,2023-08-27,170000,2,8.3,3,"서귀포, 대한민국",일
더큐브 리조트 제주,2023-08-27,78383,2,8.2,4,"서귀포, 대한민국",일
코델리아 S 호텔,2023-08-27,33058,2,7.6,3,"서귀포, 대한민국",일
서머셋 제주신화월드,2023-08-27,605045,2,8.6,5,"서귀포, 대한민국",일
히든 클리프 호텔&네이쳐,2023-08-27,260000,2,8.3,5,"서귀포, 대한민국",일
해비치 호텔 & 리조트,2023-08-27,450000,2,8.6,5,"서귀포, 대한민국",일
엠버퓨어힐호텔&리조트,2023-08-27,371901,2,9.2,5,"제주, 대한민국",일
신화관 제주신화월드 호텔앤리조트,2023-08-27,339364,2,8.3,5,"서귀포, 대한민국",일
유탑 유블레스호텔,2023-08-27,123055,2,8.0,4,"제주, 대한민국",일
캠퍼트리 호텔 앤 리조트,2023-08-27,140579,2,8.4,4,"제주, 대한민국",일
한림리조트,2023-08-27,182988,2,8.8,4,"제주, 대한민국",일
그라벨 호텔,2023-08-27,111271,2,8.1,3,"제주, 대한민국",일
호텔 케니 서귀포,2023-08-27,33464,2,8.1,4,"서귀포, 대한민국",일
브라운 스위트 제주,2023-08-27,53413,2,7.3,5,"서귀포, 대한민국",일
메리어트관 제주신화월드 호텔앤리조트,2023-08-27,269488,2,8.4,4,"서귀포, 대한민국",일
호텔 난타,2023-08-27,68470,2,8.6,4,"제주, 대한민국",일
서귀포 JS호텔,2023-08-27,54515,2,8.4,3,"서귀포, 대한민국",일
스타즈 호텔 제주 로베로점,2023-08-27,35784,2,8.0,4,"제주, 대한민국",일
제주 디 아일랜드 블루 호텔,2023-08-27,59500,2,8.1,4,"서귀포, 대한민국",일
WE호텔 제주,2023-08-27,196364,2,8.5,5,"서귀포, 대한민국",일
라온 호텔 앤 리조트,2023-08-27,67382,2,6.8,4,"제주, 대한민국",일
엠스테이 호텔 제주,2023-08-27,35362,2,7.8,4,"서귀포, 대한민국",일
호텔 샬롬 제주,2023-08-27,48875,2,7.9,5,"제주, 대한민국",일
호텔 토스카나,2023-08-27,277686,2,9.0,4,"서귀포, 대한민국",일
오션스위츠 제주 호텔,2023-08-27,86569,2,8.1,4,"제주, 대한민국",일
아시아호텔,2023-08-27,46705,2,8.4,5,"제주, 대한민국",일
글로스터 호텔 제주,2023-08-27,79850,2,8.3,3,"제주, 대한민국",일
스위트 호텔 제주,2023-08-27,171269,2,8.3,3,"서귀포, 대한민국",일
레슬리 호텔,2023-08-27,47568,2,7.8,4,"제주, 대한민국",일
켄싱턴리조트 서귀포,2023-08-27,214050,2,8.1,4,"서귀포, 대한민국",일
제주 항공우주 호텔,2023-08-27,69091,2,8.4,4,"서귀포, 대한민국",일
유니호텔 제주,2023-08-27,98264,2,7.7,4,"제주, 대한민국",일
금호 제주 리조트,2023-08-27,141569,2,7.4,4,"서귀포, 대한민국",일
신신호텔 제주공항,2023-08-27,38836,2,7.6,4,"제주, 대한민국",일
제주 센트럴시티호텔,2023-08-27,61610,2,7.7,3,"제주, 대한민국",일
롯데 호텔 제주,2023-08-27,500000,3,8.8,5,"서귀포, 대한민국",일
라마다 제주 시티 호텔,2023-08-27,84977,3,8.1,4,"제주, 대한민국",일
파르나스 호텔 제주,2023-08-27,700000,3,9.2,5,"서귀포, 대한민국",일
베스트웨스턴 제주호텔,2023-08-27,74997,3,7.6,4,"제주, 대한민국",일
랜딩관 제주신화월드 호텔앤리조트,2023-08-27,253872,3,8.3,5,"서귀포, 대한민국",일
메종 글래드 제주,2023-08-27,150052,3,8.1,5,"제주, 대한민국",일
에코랜드 호텔,2023-08-27,424628,3,8.6,5,"제주, 대한민국",일
제주 신라 호텔,2023-08-27,558250,3,9.0,5,"서귀포, 대한민국",일
라마다 프라자 제주 호텔,2023-08-27,185950,3,8.2,5,"제주, 대한민국",일
그랜드 하얏트 제주,2023-08-27,428000,3,8.8,5,"제주, 대한민국",일
신라스테이 제주,2023-08-27,154440,3,8.0,4,"제주, 대한민국",일
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-27,98141,3,7.7,4,"제주, 대한민국",일
호텔 브릿지 서귀포,2023-08-27,94683,3,8.0,4,"서귀포, 대한민국",일
제주 부영 호텔&리조트,2023-08-27,211308,3,9.1,5,"서귀포, 대한민국",일
휘닉스 제주 섭지코지,2023-08-27,311690,3,7.8,4,"서귀포, 대한민국",일
탐라스테이 호텔 제주,2023-08-27,184380,3,7.7,4,"제주, 대한민국",일
더 베스트 제주 성산,2023-08-27,62295,3,7.9,4,"서귀포, 대한민국",일
호텔 리젠트 마린 더 블루,2023-08-27,113843,3,8.2,4,"제주, 대한민국",일
그랜드 조선 제주,2023-08-27,427273,3,8.9,5,"서귀포, 대한민국",일
롯데시티호텔 제주,2023-08-27,177728,3,8.5,4,"제주, 대한민국",일
더 그랜드 섬오름,2023-08-27,190000,3,8.3,3,"서귀포, 대한민국",일
더큐브 리조트 제주,2023-08-27,86221,3,8.2,4,"서귀포, 대한민국",일
코델리아 S 호텔,2023-08-27,33058,3,7.6,3,"서귀포, 대한민국",일
서머셋 제주신화월드,2023-08-27,605045,3,8.6,5,"서귀포, 대한민국",일
히든 클리프 호텔&네이쳐,2023-08-27,370182,3,8.3,5,"서귀포, 대한민국",일
신화관 제주신화월드 호텔앤리조트,2023-08-27,433636,3,8.3,5,"서귀포, 대한민국",일
유탑 유블레스호텔,2023-08-27,157091,3,8.0,4,"제주, 대한민국",일
캠퍼트리 호텔 앤 리조트,2023-08-27,319091,3,8.4,4,"제주, 대한민국",일
한림리조트,2023-08-27,200267,3,8.8,4,"제주, 대한민국",일
그라벨 호텔,2023-08-27,119835,3,8.1,3,"제주, 대한민국",일
호텔 케니 서귀포,2023-08-27,41000,3,8.1,4,"서귀포, 대한민국",일
브라운 스위트 제주,2023-08-27,65990,3,7.3,5,"서귀포, 대한민국",일
메리어트관 제주신화월드 호텔앤리조트,2023-08-27,354539,3,8.4,4,"서귀포, 대한민국",일
호텔 난타,2023-08-27,114089,3,8.6,3,"제주, 대한민국",일
스타즈 호텔 제주 로베로점,2023-08-27,93388,3,8.0,4,"제주, 대한민국",일
골든튤립 제주성산호텔,2023-08-27,75294,3,7.7,4,"서귀포, 대한민국",일
제주 디 아일랜드 블루 호텔,2023-08-27,68000,3,8.1,5,"서귀포, 대한민국",일
WE호텔 제주,2023-08-27,214215,3,8.5,3,"서귀포, 대한민국",일
엠스테이 호텔 제주,2023-08-27,35362,3,7.8,4,"서귀포, 대한민국",일
호텔 샬롬 제주,2023-08-27,57852,3,7.9,4,"제주, 대한민국",일
호텔 토스카나,2023-08-27,304704,3,9.0,5,"서귀포, 대한민국",일
오션스위츠 제주 호텔,2023-08-27,103306,3,8.1,4,"제주, 대한민국",일
아시아호텔,2023-08-27,76034,3,8.4,4,"제주, 대한민국",일
글로스터 호텔 제주,2023-08-27,79850,3,8.3,5,"제주, 대한민국",일
스위트 호텔 제주,2023-08-27,186942,3,8.3,3,"서귀포, 대한민국",일
레슬리 호텔,2023-08-27,66099,3,7.8,3,"제주, 대한민국",일
켄싱턴리조트 서귀포,2023-08-27,214050,3,8.1,4,"서귀포, 대한민국",일
제주 항공우주 호텔,2023-08-27,98182,3,8.4,4,"서귀포, 대한민국",일
유니호텔 제주,2023-08-27,136943,3,7.7,4,"제주, 대한민국",일
금호 제주 리조트,2023-08-27,141569,3,7.4,4,"서귀포, 대한민국",일
신신호텔 제주공항,2023-08-27,59643,3,7.6,4,"제주, 대한민국",일
제주 센트럴시티호텔,2023-08-27,70081,3,7.7,4,"제주, 대한민국",일
플레이스 캠프 제주,2023-08-27,202008,3,8.3,3,"서귀포, 대한민국",일
담모라 리조트,2023-08-27,92504,3,7.3,4,"서귀포, 대한민국",일
신신호텔 제주월드컵,2023-08-27,41400,3,7.7,4,"서귀포, 대한민국",일
퍼스트70 호텔,2023-08-27,46555,3,8.1,3,"서귀포, 대한민국",일
롯데 호텔 제주,2023-08-27,570000,4,8.8,5,"서귀포, 대한민국",일
라마다 제주 시티 호텔,2023-08-27,165290,4,8.1,4,"제주, 대한민국",일
파르나스 호텔 제주,2023-08-27,960000,4,9.2,5,"서귀포, 대한민국",일
베스트웨스턴 제주호텔,2023-08-27,103306,4,7.6,4,"제주, 대한민국",일
메종 글래드 제주,2023-08-27,305464,4,8.1,5,"제주, 대한민국",일
에코랜드 호텔,2023-08-27,450083,4,8.6,5,"제주, 대한민국",일
라마다 프라자 제주 호텔,2023-08-27,206545,4,8.2,5,"제주, 대한민국",일
신라스테이 제주,2023-08-27,183000,4,8.0,4,"제주, 대한민국",일
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-27,98141,4,7.7,4,"제주, 대한민국",일
휘닉스 제주 섭지코지,2023-08-27,311690,4,7.8,4,"서귀포, 대한민국",일
탐라스테이 호텔 제주,2023-08-27,184380,4,7.7,4,"제주, 대한민국",일
더 베스트 제주 성산,2023-08-27,76860,4,7.9,4,"서귀포, 대한민국",일
더큐브 리조트 제주,2023-08-27,93815,4,8.2,4,"서귀포, 대한민국",일
코델리아 S 호텔,2023-08-27,37191,4,7.6,3,"서귀포, 대한민국",일
서머셋 제주신화월드,2023-08-27,605045,4,8.6,5,"서귀포, 대한민국",일
유탑 유블레스호텔,2023-08-27,495868,4,8.0,4,"제주, 대한민국",일
캠퍼트리 호텔 앤 리조트,2023-08-27,319091,4,8.4,4,"제주, 대한민국",일
한림리조트,2023-08-27,214545,4,8.8,4,"제주, 대한민국",일
그라벨 호텔,2023-08-27,141966,4,8.1,4,"제주, 대한민국",일
호텔 난타,2023-08-27,218182,4,8.6,4,"제주, 대한민국",일
제주 디 아일랜드 블루 호텔,2023-08-27,93500,4,8.1,4,"서귀포, 대한민국",일
WE호텔 제주,2023-08-27,436364,4,8.5,5,"서귀포, 대한민국",일
라온 호텔 앤 리조트,2023-08-27,160834,4,6.8,4,"제주, 대한민국",일
엠스테이 호텔 제주,2023-08-27,37965,4,7.8,4,"서귀포, 대한민국",일
호텔 샬롬 제주,2023-08-27,57852,4,7.9,5,"제주, 대한민국",일
호텔 토스카나,2023-08-27,2163636,4,9.0,4,"서귀포, 대한민국",일
오션스위츠 제주 호텔,2023-08-27,128099,4,8.1,4,"제주, 대한민국",일
글로스터 호텔 제주,2023-08-27,81819,4,8.3,5,"제주, 대한민국",일
스위트 호텔 제주,2023-08-27,243347,4,8.3,3,"서귀포, 대한민국",일
켄싱턴리조트 서귀포,2023-08-27,214050,4,8.1,4,"서귀포, 대한민국",일
유니호텔 제주,2023-08-27,161405,4,7.7,4,"제주, 대한민국",일
금호 제주 리조트,2023-08-27,141569,4,7.4,4,"서귀포, 대한민국",일
신신호텔 제주공항,2023-08-27,107721,4,7.6,4,"제주, 대한민국",일
제주 센트럴시티호텔,2023-08-27,77012,4,7.7,4,"제주, 대한민국",일
플레이스 캠프 제주,2023-08-27,202008,4,8.3,3,"서귀포, 대한민국",일
담모라 리조트,2023-08-27,99000,4,7.3,4,"서귀포, 대한민국",일
신신호텔 제주월드컵,2023-08-27,64536,4,7.7,4,"서귀포, 대한민국",일
호텔 케니 모슬포,2023-08-27,73273,4,8.4,3,"서귀포, 대한민국",일
포도 호텔,2023-08-27,961157,4,8.8,4,"서귀포, 대한민국",일
신신호텔 서귀포,2023-08-27,80810,4,8.0,4,"서귀포, 대한민국",일
호텔 위드 제주,2023-08-27,83741,4,8.0,4,"제주, 대한민국",일
소노캄 제주,2023-08-27,200827,4,7.5,2,"서귀포, 대한민국",일
애월 스테이 인 제주,2023-08-27,115060,4,8.6,5,"제주, 대한민국",일
벨룸 리조트,2023-08-27,442294,4,8.8,3,"서귀포, 대한민국",일
호텔더그랑 서귀포,2023-08-27,111273,4,10.0,3,"서귀포, 대한민국",일
흰수염 고래 리조트,2023-08-27,236363,4,8.5,4,"제주, 대한민국",일
코업시티호텔 성산,2023-08-27,148545,4,7.9,3,"서귀포, 대한민국",일
헤이 서귀포,2023-08-27,103322,4,7.9,4,"서귀포, 대한민국",일
아스타 호텔,2023-08-27,110646,4,8.4,3,"제주, 대한민국",일
샐리스 제주 호텔,2023-08-27,117208,4,7.2,4,"제주, 대한민국",일
롯데 리조트 아트 빌라스,2023-08-27,715909,4,8.1,4,"서귀포, 대한민국",일
소노벨 제주,2023-08-27,245455,4,7.9,5,"제주, 대한민국",일
호텔 화인 제주,2023-08-27,203719,4,9.2,3,"서귀포, 대한민국",일
위드시티호텔,2023-08-27,57273,4,7.2,3,"제주, 대한민국",일
롯데 호텔 제주,2023-08-28,500000,1,8.8,5,"서귀포, 대한민국",월
라마다 제주 시티 호텔,2023-08-28,76186,1,8.1,4,"제주, 대한민국",월
파르나스 호텔 제주,2023-08-28,620000,1,9.2,5,"서귀포, 대한민국",월
베스트웨스턴 제주호텔,2023-08-28,65819,1,7.6,4,"제주, 대한민국",월
랜딩관 제주신화월드 호텔앤리조트,2023-08-28,195248,1,8.3,5,"서귀포, 대한민국",월
메종 글래드 제주,2023-08-28,114436,1,8.1,5,"제주, 대한민국",월
에코랜드 호텔,2023-08-28,344213,1,8.6,5,"제주, 대한민국",월
제주 신라 호텔,2023-08-28,496548,1,9.0,5,"서귀포, 대한민국",월
라마다 프라자 제주 호텔,2023-08-28,181818,1,8.2,5,"제주, 대한민국",월
그랜드 하얏트 제주,2023-08-28,427998,1,8.8,5,"제주, 대한민국",월
신라스테이 제주,2023-08-28,113850,1,8.0,4,"제주, 대한민국",월
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-28,88055,1,7.7,4,"제주, 대한민국",월
호텔 브릿지 서귀포,2023-08-28,45592,1,8.0,4,"서귀포, 대한민국",월
제주 부영 호텔&리조트,2023-08-28,180992,1,9.1,5,"서귀포, 대한민국",월
휘닉스 제주 섭지코지,2023-08-28,311690,1,7.8,4,"서귀포, 대한민국",월
탐라스테이 호텔 제주,2023-08-28,95483,1,7.7,4,"제주, 대한민국",월
더 베스트 제주 성산,2023-08-28,48348,1,7.9,4,"서귀포, 대한민국",월
호텔 리젠트 마린 더 블루,2023-08-28,113843,1,8.2,4,"제주, 대한민국",월
그랜드 조선 제주,2023-08-28,425000,1,8.9,5,"서귀포, 대한민국",월
롯데시티호텔 제주,2023-08-28,163637,1,8.5,4,"제주, 대한민국",월
더 그랜드 섬오름,2023-08-28,170000,1,8.3,3,"서귀포, 대한민국",월
더큐브 리조트 제주,2023-08-28,78383,1,8.2,4,"서귀포, 대한민국",월
코델리아 S 호텔,2023-08-28,33058,1,7.6,3,"서귀포, 대한민국",월
서머셋 제주신화월드,2023-08-28,605045,1,8.6,5,"서귀포, 대한민국",월
히든 클리프 호텔&네이쳐,2023-08-28,260000,1,8.3,5,"서귀포, 대한민국",월
해비치 호텔 & 리조트,2023-08-28,450000,1,8.6,5,"서귀포, 대한민국",월
엠버퓨어힐호텔&리조트,2023-08-28,371901,1,9.2,5,"제주, 대한민국",월
신화관 제주신화월드 호텔앤리조트,2023-08-28,339364,1,8.3,5,"서귀포, 대한민국",월
유탑 유블레스호텔,2023-08-28,123055,1,8.0,4,"제주, 대한민국",월
캠퍼트리 호텔 앤 리조트,2023-08-28,140579,1,8.4,4,"제주, 대한민국",월
한림리조트,2023-08-28,182988,1,8.8,4,"제주, 대한민국",월
그라벨 호텔,2023-08-28,111271,1,8.1,3,"제주, 대한민국",월
호텔 케니 서귀포,2023-08-28,28901,1,8.1,4,"서귀포, 대한민국",월
브라운 스위트 제주,2023-08-28,53413,1,7.3,5,"서귀포, 대한민국",월
메리어트관 제주신화월드 호텔앤리조트,2023-08-28,269488,1,8.4,4,"서귀포, 대한민국",월
호텔 난타,2023-08-28,68470,1,8.6,4,"제주, 대한민국",월
서귀포 JS호텔,2023-08-28,54515,1,8.4,3,"서귀포, 대한민국",월
스타즈 호텔 제주 로베로점,2023-08-28,35784,1,8.0,4,"제주, 대한민국",월
제주 디 아일랜드 블루 호텔,2023-08-28,59500,1,8.1,4,"서귀포, 대한민국",월
WE호텔 제주,2023-08-28,196364,1,8.5,5,"서귀포, 대한민국",월
라온 호텔 앤 리조트,2023-08-28,67382,1,6.8,4,"제주, 대한민국",월
엠스테이 호텔 제주,2023-08-28,35362,1,7.8,4,"서귀포, 대한민국",월
호텔 샬롬 제주,2023-08-28,50689,1,7.9,5,"제주, 대한민국",월
호텔 토스카나,2023-08-28,277686,1,9.0,4,"서귀포, 대한민국",월
오션스위츠 제주 호텔,2023-08-28,86569,1,8.1,4,"제주, 대한민국",월
아시아호텔,2023-08-28,46705,1,8.4,5,"제주, 대한민국",월
글로스터 호텔 제주,2023-08-28,79850,1,8.3,3,"제주, 대한민국",월
스위트 호텔 제주,2023-08-28,171269,1,8.3,3,"서귀포, 대한민국",월
